id_loker,pulau,provinsi,kota,job_position,skills_to_have,pendidikan,company_name,job_category,job_salary,job_type,platform
1455,Jawa,Jawa Timur,Surabaya,Mobile Developer,"React Native, Trello, Flutter, Ios Swift, Swift, Kotlin, Kotlin Android, Android Java, Android Development, Android, Git, Android Studio",tidak dicantumkan,Shoesmart,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1456,Jawa,Jawa Timur,Surabaya,Digital Marketing,"Digital Marketing, Social Media, SEO, Analytical Skills, Google Ads, Google Adwords, Google Analytics",tidak dicantumkan,Shoesmart,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1457,Jawa,Jawa Barat,Bandung,Account Manager,"Negotiation Skill, Good Communication Skills, Sales Marketing",d3,Danamart,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1458,Jawa,DKI Jakarta,Jakarta,Web Designer,"Front-end, WordPress, Instapage, Google Analytics, Html Css",tidak dicantumkan,TokoTalk,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1459,Jawa,DKI Jakarta,Jakarta,Project Manager,"Project Planning, Project Management, Agile Project Management, Scrum, Agile",tidak dicantumkan,Codemi,Product Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1460,Jawa,DI Yogyakarta,Yogyakarta,Hrd,"People Development, HR & Payroll, Negotiation Skill, Human Resources, Recruitment, Recruiting",s1,Codemi,Human Resource,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1461,Jawa,DKI Jakarta,Jakarta,Customer Service,"Customer Service, Fluent In Spoken Mandarin, Translation",s1,Quantum Select International,Operations,"IDR 6,000,000-10,000,000 / month",FULL_TIME,glints
1462,Jawa,DKI Jakarta,Jakarta,Teacher,"English Language, Education & Training, Fluent In English Both Oral And Written, Good Teaching Skill, Early Childhood Education, Energetic, Good Communication Skills","s1, d3",EF English First Jakarta ( Swara Group ),Education,"IDR 4,500,000-5,500,000 / month",FULL_TIME,glints
1463,Jawa,DKI Jakarta,Jakarta,Warehouse Inventory Staff,"Warehouse Operation, Analytical Skills, Administration, Teamwork, Good Communication Skills",smk,PT The Clothes,Administrative,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1464,Jawa,DI Yogyakarta,Yogyakarta,Golang Engineer,"OOP, JSON, Restful Api, Golang, Golang Backend, Github, MySQL, Gitlab, PostgreSQL, Golang Gin, Gin Framework, MongoDB, Golang Mux",tidak dicantumkan,Refactory.id,Software Engineering,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1465,Jawa,Jawa Barat,Bandung,Sales,"Good In Negotiation Skill, Market Research, Direct Sales, Digital Marketing, Analytical Skills",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1466,Jawa,DI Yogyakarta,Yogyakarta,Sales,"Market Research, Direct Sales, Good Negotiation",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,000,000-5,000,000 / month",FULL_TIME,glints
1467,Jawa,DI Yogyakarta,Yogyakarta,Vuejs Developer,"JavaScript, Vue Js, Vue.js, Vuejs, Sass/scss, HTML, JavaScript (ES6), CSS, Rest Api, VueJS/Vuex, Restful Api",tidak dicantumkan,Refactory.id,Software Engineering,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1468,Jawa,DKI Jakarta,Jakarta,Vp Of Engineering,"People Management, Debugging, Software Architecture, Testing, Security, Coding Skills",tidak dicantumkan,Glints Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1469,Jawa,Jawa Barat,Bandung,Purchasing Supervisor,"Export Import, Menguasai microsoft excel, Bahasa Inggris, Marketing, Microsoft Excel, Communication, Microsoft Office, Good Communication Skills, Administration",tidak dicantumkan,Pt Login Megastore,Product Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1470,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Ios Swift, iOS Development, Swift",s1,Htc Global Services,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1471,Jawa,DKI Jakarta,Jakarta,Digital Marketing,"Leadership, Budgeting & Forecasting, Crm Software, Digital Agency, Website Development, Google Ads, Google Analytics",tidak dicantumkan,Hello Sehat,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1472,Jawa,DKI Jakarta,Jakarta,Sales Manager,"Healthcare, Business Development, B2b Sales, Sales Marketing, Good Interpersonal Skills, Good Communication Skills",tidak dicantumkan,KlikACC,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1473,Jawa,Jawa Timur,Surabaya,Mobile Developer,"Ios Swift, iOS Development, Soap, Rest Api, JSON/XML, Scrum","s1, d3",Geniebook Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1474,Jawa,DI Yogyakarta,Yogyakarta,Customer Service,"Customer Service, Reporting, Scheduling, Managerial Skills, Beauty Industry, Live Chat Support, Sales, Zendesk Chat, Email And Chat Support",tidak dicantumkan,ElshéSkin,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1475,Jawa,DKI Jakarta,Jakarta,Programmer,"Sql Server, ASP.NET, VB.NET",tidak dicantumkan,PT Code Development Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1476,Jawa,Jawa Timur,Surabaya,Mobile Developer,"Soap, Android SDK, XML, Android Development, JSON, Restful Api","s1, d3",Geniebook Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1477,Jawa,DKI Jakarta,Jakarta,Telemarketing,"Telesales, Telemarketing, Sales",tidak dicantumkan,PT Cerdas Digital Nusantara (CAKAP),Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1478,Jawa,Jawa Barat,Bekasi,Admin,"Following Up, Ms Excel, Document Filling","smk, d3",Pt Sanova,Administrative,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1479,Sumatera,Kepulauan Riau,Batam,Frontend Developer,"JavaScript, HTML, Vue.js, CSS, Serverless Architecture, Typescript, Amazon Web Services (AWS), Restful Api, Git, Redux, Ui/ux Design, Mobx, Vuex",s1,Feige,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1480,Sulawesi,Sulawesi Selatan,Makassar,Staff Administrasi,"Social Media Marketing, Social Media, Ms Office, Internet And Email, Document Filling, Computer, Microsoft Office",smk,Pt. Surya Bumi Permata,Administrative,"IDR 2,800,000-2,850,000 / month",FULL_TIME,glints
1481,Jawa,DKI Jakarta,Jakarta,Admin Operasional,"Detailed Oriented, Graphic Design, Rekrutmen, Admistration And Filling, Ms Office, Good Communication Skills, Skoring Psikotes, MS Excel Pivot Tables, Outlook",d3,Pt. Integra Mitra Solusi,Human Resource,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
1482,Jawa,DKI Jakarta,Jakarta,Graphic Designer,"Corel Draw, Good Communication, Raster, Vector Illustration, Good Attitude, Good Communication Skills, Teamwork And Interpersonal Skills, Adobe Photoshop, English, Photo & Video Editing, Photography",tidak dicantumkan,Anantarupa Studios,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1483,Jawa,DKI Jakarta,Jakarta,Branch Finance Officer,"Microsoft Excel, Accounting, Finance",tidak dicantumkan,Jakmall.com,Finance,"IDR 4,000,000-5,000,000 / month",FULL_TIME,glints
1484,Jawa,DKI Jakarta,Jakarta,Digital Marketing,"Seo/sem, Digital Marketing, Google Ads, Google Analytics",s1,Jakmall.com,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1485,Jawa,DKI Jakarta,Jakarta,Senior Art Director,"Ui/ux Design, Graphic Design, Adobe Photoshop",tidak dicantumkan,Bloom Indonesia,Design,"IDR 1,500-2,500 / month",FULL_TIME,glints
1486,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"QA Engineering, Quality Assurance, Software Quality Assurance",tidak dicantumkan,Machtwatch,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1487,Jawa,Banten,Tangerang,Purchasing Staff,"Negotiation Skill, Communication Skills, Purchasing, Purchasing Skill",d3,PT Inovasi Sukses Sentosa,Business Development / Sales,"IDR 3,800,000-4,500,000 / month",FULL_TIME,glints
1488,Jawa,DKI Jakarta,Jakarta,Content Creator,"SEO, Copywriting, Seo Content Writing, Content Marketing",s1,Jakmall.com,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1489,Jawa,DKI Jakarta,Jakarta,Branch Finance Officer,"Microsoft Excel, Accounting, Finance",tidak dicantumkan,PT Jakarta Notebook,Finance,"IDR 4,000,000-4,500,000 / month",FULL_TIME,glints
1490,Jawa,Jawa Timur,Surabaya,Sales,"Good Negotiation Skill, Market Research, Direct Sales, Digital Marketing, Analytical Skills",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1491,Jawa,DKI Jakarta,Jakarta,Marketing,"Marketing, Digital Marketing, Marketing Strategy, Google Analytics",s1,Jakmall.com,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1492,Jawa,DI Yogyakarta,Yogyakarta,Customer Service,"Customer Service, Training, Reporting, Problem Solving, Scheduling, Analytical Thinking, Managerial Skills, Leadership, Beauty Industry, Live Chat Support, Sales, Zendesk, Email And Chat Support",tidak dicantumkan,ElshéSkin,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1493,Bali,Bali,Denpasar,Sales,"Sales, Sales Presentations, Sales Marketing",d3,"Pt Yongwang Electronics, Tcl Indonesia",Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1494,Jawa,DKI Jakarta,Jakarta,Data Analyst,"Technical Writer, Science, Analytical Skills, Data Analysis, Computer",tidak dicantumkan,BFI Technologies,Data Science,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1495,Sumatera,Sumatera Selatan,Palembang,Sales,"Good Negotiation Skills, Market Research, Direct Sales, Digital Marketing, Analytical Skills",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1496,Jawa,DKI Jakarta,Jakarta,Content Creator,"Content Writing, Creative Thinking, SEO, Copywriting",s1,PT Jakarta Notebook,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1497,Sumatera,Riau,Pekanbaru,Sales,"Market Research, Direct Sales, Good Negotiation",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,000,000-5,000,000 / month",FULL_TIME,glints
1498,Kalimantan,Kalimantan Timur,Balikpapan,Sales,"Market Research, Direct Sales, Good Negotiation",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,000,000-5,000,000 / month",FULL_TIME,glints
1499,Sumatera,Sumatera Utara,Medan,Sales,"Good Negotiation Skill, Market Research, Direct Sales, Digital Marketing, Analitycal Skill",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1500,Sulawesi,Sulawesi Selatan,Makassar,Sales,"Good Negotiation Skill, Market Research, Direct Sales, Digital Marketing, Analytical Skills",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1501,Bali,Bali,Denpasar,Sales,"Market Research, Direct Sales, Good Negotiation",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,000,000-5,000,000 / month",FULL_TIME,glints
1502,Jawa,DKI Jakarta,Jakarta,Graphic Designer,"Sketching, Adobe Illustrator, Branding, Illustration, Adobe Photoshop, Layout Design",s1,PT Swap Energi Indonesia,Design,"IDR 5,000,000-8,000,000 / month",FULL_TIME,glints
1503,Jawa,Jawa Barat,Bekasi,Marketing & Communication,"Microsoft Powerpoint, Social Media Marketing, Social Media, Facebook Ads Manager, Analytical Skills, Instagram Ads, Facebook Ads, Google Ads, Social Networking",tidak dicantumkan,Banda.co,Marketing,"IDR 4,500,000-5,500,000 / month",FULL_TIME,glints
1504,Jawa,Jawa Tengah,Semarang,Sales,"Market Research, Direct Sales, Good Negotiation, Digital Marketing, Analytical Skills",tidak dicantumkan,Anker Indonesia,Business Development / Sales,"IDR 3,500,000-5,000,000 / month",FULL_TIME,glints
1505,Jawa,Banten,Tangerang,Supervisor Produksi,"Automotive, Manufacturing, Automotive Engineering, Production manufacturing",tidak dicantumkan,Pt Indoseiki Metalutama,Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1506,Jawa,Jawa Barat,Bandung,Head Designer & Product Development,"Corel Draw, Product Development, Moodboards, Fashion Trends, Adobe Photoshop, Design Patterns, Autodesk 3ds Max",tidak dicantumkan,PT Idola Insani Garment,Design,"IDR 5,000,000-10,000,000 / month",FULL_TIME,glints
1507,Jawa,Jawa Barat,Cirebon,Librarian,"Fluent In English Both Oral And Written, Time Management, Computer",s1,Sekolah Pelita Bangsa,Education,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1508,Jawa,Jawa Barat,Cirebon,Admin Officer,"Computer Operation, Fluent In English Both Oral And Written, Time Management",s1,Sekolah Pelita Bangsa,Education,"IDR 2,000,000-3,500,000 / month",FULL_TIME,glints
1509,Jawa,DKI Jakarta,Jakarta,Sales Data Analyst,"Time Management Skills, Problem Solving, Detailed Oriented, Data Analysis, Good Communication Skills",tidak dicantumkan,PT Mobilkamu Group Indonesia,Data Science,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1510,Jawa,DKI Jakarta,Jakarta,Consultant,"Good Communication Skills, Recruiting, Sales Marketing",d3,PT. Asian Sigma Technology,Human Resource,"IDR 4,500,000-10,000,000 / month",FULL_TIME,glints
1511,Bali,Bali,Badung,Web Developer,"JavaScript, HTML, CSS, Laravel, PHP, Git, ReactJS, React Native, Vue.js, AngularJS, Swagger",tidak dicantumkan,Coconut Lab Pte Ltd,Software Engineering,"IDR 3,000,000-6,000,000 / year",FULL_TIME,glints
1512,Jawa,DKI Jakarta,Jakarta,Digital Specialist,"Marketing Communications, Social Media Marketing, Digital Marketing, English, Social Media, Digital Media, Fluent In English Both Oral And Written, Design Thinking, Kol Management",tidak dicantumkan,"Pt Yongwang Electronics, Tcl Indonesia",Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1513,Sumatera,Kepulauan Riau,Batam,Backend Developer,"Tomcat, Independent Personality, Java, Spring Boot, Proactive, Spring, Web Services, Database, Good Communication Skills, Jboss",tidak dicantumkan,Fwd Singapore,Software Engineering,"IDR 6,000,000-21,000,000 / month",FULL_TIME,glints
1514,Jawa,DKI Jakarta,Jakarta,Business Development,"Management, Negotiation Skill, Sales, Good Communication Skills, Sales Marketing",d3,PT. Asian Sigma Technology,Business Development / Sales,"IDR 500,000-750,000 / project",FULL_TIME,glints
1515,Jawa,DKI Jakarta,Jakarta,Programmer,"Sql Server, Vb6, Asp Classic, VB.NET, JavaScript, CodeIgniter, HTML, MySQL, CSS, Accounting, PHP",tidak dicantumkan,Yubi Technology,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1516,Jawa,Banten,Tangerang,Accounting And Inventory,"Cost Control, Inventory Management, Accounting",tidak dicantumkan,Pt Indoseiki Metalutama,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1517,Jawa,Jawa Timur,Tulungagung,Hrd,"Teamwork, Leadership, Employment Law, Human Resources, Recruitment Employee, Public Relations, Employee Training, Administration, Recruitment",tidak dicantumkan,Dbelgamart,Human Resource,"IDR 1,800,000-3,000,000 / month",FULL_TIME,glints
1518,Jawa,Jawa Barat,Bandung,Web Developer,"JavaScript, ReactJS, MySQL, PostgreSQL, AngularJS, Yii Framework, PHP, Laravel Framework","d3, s1",PT Docotel Teknologi,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1519,Jawa,DKI Jakarta,Jakarta,Sales Associates,"Self Driven And Motivated, Fast Learner, Active Listening, Social Media Marketing, Self-diciplined, Team Leadership, Good Approaching, Self Motivated, Self Confidence & Control, Hardworking, Good Listener, Presentation Skills, Basic Selling Skill, Social Listening, Good In Selling Skill, Solution Selling, Strong Leadership Skills, Strong work ethic, Marketing Strategy, Strong Communication And Interpersonal Skills, Good Communication Skills, Sales Marketing",tidak dicantumkan,Pt. Kaliber Koma Pasifik,Consulting,"IDR 10,000,000-13,500,000 / month",FULL_TIME,glints
1520,Jawa,DKI Jakarta,Jakarta,Sales,"Self Driven And Motivated, Self-diciplined, Self Motivated, Self Confidence & Control, Self learning, Self Confidence, Self-motivation, Self-motivated, Basic Selling Skill, Leadership, Good In Selling Skill, Solution Selling",tidak dicantumkan,Pt. Kaliber Koma Pasifik,Consulting,"IDR 5,000,000-5,000,000 / year",FULL_TIME,glints
1521,Jawa,DKI Jakarta,Jakarta,Devops Engineer,"Java, Apache Tomcat, Jenkins CI, Kubernetes & Docker, RDBMS, Jboss, Maven, Jenkins, Docker, Kubernetes",s1,Ogya Tekno Nusantara,Software Engineering,"IDR 10,000,000-16,000,000 / month",FULL_TIME,glints
1522,Jawa,DKI Jakarta,Jakarta,Marketing,"Marketing Communications, Marketing, Business Development, Sales Management, Marketing Strategy, Sales Marketing",tidak dicantumkan,EF English First Jakarta ( Swara Group ),Marketing,"IDR 5,000,000-7,500,000 / month",FULL_TIME,glints
1523,Jawa,DI Yogyakarta,Yogyakarta,Corporate Secretary,"Komputer Ms Office, Project Planning, Google Drive, English, Scheduling, Microsoft Excel, Management, Monitoring Skill, Coordinating, Project Coordination, Ms Powerpoint, Presentation Skills",tidak dicantumkan,ElshéSkin,Administrative,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
1524,Jawa,DKI Jakarta,Jakarta,Sales,"Proactive And Fast Learner, Strong Interpersonal And Communication Skills, Problem Solving And Time Management, Leadership Skills, Problem Solving, Leadership, Analytical Skills, Strong Leadership Skills, Strong Monitoring, Strong Analytical Skills, Strong work ethic, Willing To Learn Attitude, Strong Communication And Interpersonal Skills, Good Communication Skills, Good Problem Solving Skills, Financial consultant, Solution Selling, Social Media Marketing, Social Media, Social Media Management, Strong Organizational Skills",tidak dicantumkan,Pt. Kaliber Koma Pasifik,Consulting,"IDR 15,000,000-0 / year",FULL_TIME,glints
1525,Jawa,Jawa Timur,Tulungagung,Mobile Developer,"PostgreSQL, Rest Api, Webservice, Android Java, Java Programming, Restful Api, Teamwork, iOS Development, Leadership, Communication, Android Development",tidak dicantumkan,Quantum Meta,Software Engineering,"IDR 2,500,000-3,750,000 / month",FULL_TIME,glints
