id_loker,provinsi,jumlah_loker
784,Jawa Timur,1296
785,Daerah Khusus Ibukota Jakarta,5985
786,Daerah Khusus Ibukota Jakarta,5985
787,Daerah Khusus Ibukota Jakarta,5985
788,Kepulauan Riau,126
789,Sumatera Utara,225
790,Lampung,43
791,Daerah Khusus Ibukota Jakarta,5985
792,Sumatera Utara,225
793,Bali,214
794,Jawa Tengah,548
795,Jawa Barat,1771
796,Jawa Barat,1771
797,Daerah Khusus Ibukota Jakarta,5985
798,Daerah Khusus Ibukota Jakarta,5985
799,Daerah Khusus Ibukota Jakarta,5985
800,Daerah Khusus Ibukota Jakarta,5985
801,Jawa Timur,1296
802,Lampung,43
803,Kalimantan Timur,159
804,Jawa Barat,1771
805,Sumatera Selatan,120
806,Daerah Istimewa Yogyakarta,216
807,Banten,1219
808,Jawa Timur,1296
809,Daerah Khusus Ibukota Jakarta,5985
810,Jawa Timur,1296
811,Aceh,21
812,Banten,1219
813,Daerah Khusus Ibukota Jakarta,5985
814,Daerah Khusus Ibukota Jakarta,5985
815,Kalimantan Timur,159
816,Jawa Tengah,548
817,Jawa Timur,1296
818,Jawa Timur,1296
819,Daerah Khusus Ibukota Jakarta,5985
820,Sulawesi Selatan,121
821,Banten,1219
822,Jawa Tengah,548
823,Daerah Khusus Ibukota Jakarta,5985
824,Jawa Tengah,548
825,Daerah Khusus Ibukota Jakarta,5985
826,Jawa Barat,1771
827,Papua,16
828,Daerah Khusus Ibukota Jakarta,5985
829,Jawa Barat,1771
830,Jawa Barat,1771
831,Jawa Barat,1771
832,Daerah Khusus Ibukota Jakarta,5985
833,Daerah Khusus Ibukota Jakarta,5985
834,Daerah Khusus Ibukota Jakarta,5985
835,Jawa Barat,1771
836,Jawa Timur,1296
837,Jawa Barat,1771
838,Jawa Barat,1771
839,Jawa Barat,1771
840,Daerah Khusus Ibukota Jakarta,5985
841,Jawa Barat,1771
842,Jawa Barat,1771
843,Jawa Barat,1771
844,Daerah Khusus Ibukota Jakarta,5985
845,Banten,1219
846,Daerah Khusus Ibukota Jakarta,5985
847,Daerah Khusus Ibukota Jakarta,5985
848,Jawa Barat,1771
849,Banten,1219
850,Banten,1219
851,Daerah Khusus Ibukota Jakarta,5985
852,Jawa Barat,1771
853,Daerah Khusus Ibukota Jakarta,5985
854,Banten,1219
855,Nusa Tenggara Timur,18
856,Daerah Khusus Ibukota Jakarta,5985
857,Jawa Barat,1771
858,Jawa Timur,1296
859,Kalimantan Timur,159
860,Daerah Khusus Ibukota Jakarta,5985
861,Jawa Timur,1296
862,Daerah Khusus Ibukota Jakarta,5985
863,Jawa Timur,1296
864,Jawa Barat,1771
865,Banten,1219
866,Daerah Khusus Ibukota Jakarta,5985
867,Banten,1219
868,Daerah Khusus Ibukota Jakarta,5985
869,Banten,1219
870,Jawa Tengah,548
871,Kalimantan Timur,159
872,Daerah Khusus Ibukota Jakarta,5985
873,Banten,1219
874,Sumatera Utara,225
875,Jawa Timur,1296
876,Daerah Khusus Ibukota Jakarta,5985
877,Daerah Khusus Ibukota Jakarta,5985
878,Daerah Khusus Ibukota Jakarta,5985
879,Daerah Khusus Ibukota Jakarta,5985
880,Daerah Khusus Ibukota Jakarta,5985
881,Daerah Khusus Ibukota Jakarta,5985
882,Jawa Tengah,548
883,Banten,1219
884,Daerah Khusus Ibukota Jakarta,5985
885,Daerah Khusus Ibukota Jakarta,5985
886,Banten,1219
887,Banten,1219
888,Banten,1219
889,Daerah Khusus Ibukota Jakarta,5985
890,Jawa Timur,1296
891,Daerah Khusus Ibukota Jakarta,5985
892,Jawa Barat,1771
893,Daerah Khusus Ibukota Jakarta,5985
894,Jawa Barat,1771
895,Banten,1219
896,Jawa Barat,1771
897,Jawa Barat,1771
898,Kalimantan Barat,54
899,Daerah Khusus Ibukota Jakarta,5985
900,Daerah Khusus Ibukota Jakarta,5985
901,Daerah Khusus Ibukota Jakarta,5985
902,Riau,86
903,Daerah Khusus Ibukota Jakarta,5985
904,Riau,86
905,Daerah Khusus Ibukota Jakarta,5985
906,Daerah Khusus Ibukota Jakarta,5985
907,Aceh,21
908,Daerah Khusus Ibukota Jakarta,5985
909,Daerah Khusus Ibukota Jakarta,5985
910,Daerah Khusus Ibukota Jakarta,5985
911,Jawa Timur,1296
912,Jawa Barat,1771
913,Daerah Khusus Ibukota Jakarta,5985
914,Daerah Khusus Ibukota Jakarta,5985
915,Daerah Khusus Ibukota Jakarta,5985
916,Daerah Khusus Ibukota Jakarta,5985
917,Banten,1219
918,Jawa Tengah,548
919,Daerah Khusus Ibukota Jakarta,5985
920,Daerah Khusus Ibukota Jakarta,5985
921,Kepulauan Riau,126
922,Daerah Khusus Ibukota Jakarta,5985
923,Daerah Khusus Ibukota Jakarta,5985
924,Nusa Tenggara Barat,37
925,Kalimantan Timur,159
926,Daerah Khusus Ibukota Jakarta,5985
927,Daerah Khusus Ibukota Jakarta,5985
928,Daerah Khusus Ibukota Jakarta,5985
929,Jawa Timur,1296
930,Daerah Istimewa Yogyakarta,216
931,Sulawesi Tenggara,20
932,Jawa Tengah,548
933,Nusa Tenggara Barat,37
934,Banten,1219
935,Daerah Khusus Ibukota Jakarta,5985
936,Daerah Khusus Ibukota Jakarta,5985
937,Daerah Khusus Ibukota Jakarta,5985
938,Daerah Istimewa Yogyakarta,216
939,Jawa Barat,1771
940,Kalimantan Tengah,45
941,Bali,214
942,Daerah Khusus Ibukota Jakarta,5985
943,Daerah Khusus Ibukota Jakarta,5985
944,Nusa Tenggara Barat,37
945,Daerah Khusus Ibukota Jakarta,5985
946,Daerah Khusus Ibukota Jakarta,5985
947,Daerah Khusus Ibukota Jakarta,5985
948,Bali,214
949,Daerah Khusus Ibukota Jakarta,5985
950,Daerah Khusus Ibukota Jakarta,5985
951,Daerah Khusus Ibukota Jakarta,5985
952,Sumatera Selatan,120
953,Banten,1219
954,Riau,86
955,Daerah Khusus Ibukota Jakarta,5985
956,Daerah Istimewa Yogyakarta,216
957,Jawa Tengah,548
958,Daerah Khusus Ibukota Jakarta,5985
959,Sulawesi Selatan,121
960,Daerah Khusus Ibukota Jakarta,5985
961,Daerah Khusus Ibukota Jakarta,5985
962,Sulawesi Tenggara,20
963,Daerah Khusus Ibukota Jakarta,5985
964,Sulawesi Selatan,121
965,Daerah Istimewa Yogyakarta,216
966,Jawa Barat,1771
967,Banten,1219
968,Jawa Barat,1771
969,Kalimantan Utara,22
970,Kalimantan Utara,22
971,Daerah Khusus Ibukota Jakarta,5985
972,Jawa Timur,1296
973,Kalimantan Utara,22
974,Kepulauan Riau,126
975,Daerah Khusus Ibukota Jakarta,5985
976,Daerah Khusus Ibukota Jakarta,5985
977,Sulawesi Utara,42
978,Daerah Khusus Ibukota Jakarta,5985
979,Daerah Khusus Ibukota Jakarta,5985
980,Jambi,37
981,Jawa Barat,1771
982,Daerah Khusus Ibukota Jakarta,5985
983,Kalimantan Utara,22
984,Jawa Tengah,548
985,Daerah Khusus Ibukota Jakarta,5985
986,Daerah Khusus Ibukota Jakarta,5985
987,Daerah Khusus Ibukota Jakarta,5985
988,Daerah Khusus Ibukota Jakarta,5985
989,Daerah Khusus Ibukota Jakarta,5985
990,Daerah Istimewa Yogyakarta,216
991,Daerah Khusus Ibukota Jakarta,5985
992,Daerah Khusus Ibukota Jakarta,5985
993,Jawa Tengah,548
994,Jawa Tengah,548
995,Daerah Khusus Ibukota Jakarta,5985
996,Daerah Khusus Ibukota Jakarta,5985
997,Bali,214
998,Daerah Khusus Ibukota Jakarta,5985
999,Jawa Tengah,548
1000,Daerah Khusus Ibukota Jakarta,5985
1001,Jawa Timur,1296
1002,Daerah Khusus Ibukota Jakarta,5985
1003,Jawa Tengah,548
1004,Banten,1219
1005,Banten,1219
1006,Daerah Khusus Ibukota Jakarta,5985
1007,Jawa Barat,1771
1008,Daerah Khusus Ibukota Jakarta,5985
1009,Banten,1219
1010,Daerah Khusus Ibukota Jakarta,5985
1011,Daerah Khusus Ibukota Jakarta,5985
1012,Bali,214
1013,Daerah Khusus Ibukota Jakarta,5985
1014,Daerah Khusus Ibukota Jakarta,5985
1015,Jawa Timur,1296
1016,Daerah Khusus Ibukota Jakarta,5985
1017,Daerah Khusus Ibukota Jakarta,5985
1018,Daerah Khusus Ibukota Jakarta,5985
1019,Daerah Khusus Ibukota Jakarta,5985
1020,Daerah Khusus Ibukota Jakarta,5985
1021,Banten,1219
1022,Banten,1219
1023,Daerah Khusus Ibukota Jakarta,5985
1024,Daerah Khusus Ibukota Jakarta,5985
1025,Jawa Tengah,548
1026,Sulawesi Selatan,121
1027,Banten,1219
1028,Jawa Barat,1771
1029,Daerah Khusus Ibukota Jakarta,5985
1030,Jawa Timur,1296
1031,Daerah Khusus Ibukota Jakarta,5985
1032,Jawa Tengah,548
1033,Daerah Khusus Ibukota Jakarta,5985
1034,Daerah Khusus Ibukota Jakarta,5985
1035,Daerah Khusus Ibukota Jakarta,5985
1036,Daerah Khusus Ibukota Jakarta,5985
1037,Daerah Khusus Ibukota Jakarta,5985
1038,Daerah Khusus Ibukota Jakarta,5985
1039,Daerah Khusus Ibukota Jakarta,5985
1040,Sumatera Barat,17
1041,Daerah Khusus Ibukota Jakarta,5985
1042,Jawa Barat,1771
1043,Daerah Khusus Ibukota Jakarta,5985
1044,Jawa Tengah,548
1045,Jambi,37
1046,Daerah Khusus Ibukota Jakarta,5985
1047,Daerah Khusus Ibukota Jakarta,5985
1048,Jawa Barat,1771
1049,Jawa Timur,1296
1050,Daerah Khusus Ibukota Jakarta,5985
1051,Daerah Khusus Ibukota Jakarta,5985
1052,Daerah Khusus Ibukota Jakarta,5985
1053,Daerah Khusus Ibukota Jakarta,5985
1054,Jawa Timur,1296
1055,Banten,1219
1056,Sumatera Utara,225
1057,Banten,1219
1058,Jawa Barat,1771
1059,Daerah Khusus Ibukota Jakarta,5985
1060,Jawa Timur,1296
1061,Daerah Khusus Ibukota Jakarta,5985
1062,Daerah Khusus Ibukota Jakarta,5985
1063,Daerah Khusus Ibukota Jakarta,5985
1064,Daerah Khusus Ibukota Jakarta,5985
1065,Sulawesi Selatan,121
1066,Banten,1219
1067,Jawa Barat,1771
1068,Daerah Khusus Ibukota Jakarta,5985
1069,Sulawesi Selatan,121
1070,Daerah Khusus Ibukota Jakarta,5985
1071,Banten,1219
1072,Jawa Timur,1296
1073,Daerah Khusus Ibukota Jakarta,5985
1074,Banten,1219
1075,Sulawesi Utara,42
1076,Daerah Khusus Ibukota Jakarta,5985
1077,Daerah Khusus Ibukota Jakarta,5985
1078,Daerah Khusus Ibukota Jakarta,5985
1079,Lampung,43
1080,Jawa Barat,1771
1081,Daerah Khusus Ibukota Jakarta,5985
1082,Daerah Khusus Ibukota Jakarta,5985
1083,Daerah Khusus Ibukota Jakarta,5985
1084,Daerah Khusus Ibukota Jakarta,5985
1085,Daerah Khusus Ibukota Jakarta,5985
1086,Jawa Timur,1296
1087,Jawa Timur,1296
1088,Daerah Khusus Ibukota Jakarta,5985
1089,Sumatera Utara,225
1090,Daerah Khusus Ibukota Jakarta,5985
1091,Jawa Timur,1296
1092,Daerah Khusus Ibukota Jakarta,5985
1093,Daerah Khusus Ibukota Jakarta,5985
1094,Sumatera Utara,225
1095,Jawa Timur,1296
1096,Daerah Khusus Ibukota Jakarta,5985
1097,Jawa Tengah,548
1098,Daerah Khusus Ibukota Jakarta,5985
1099,Daerah Khusus Ibukota Jakarta,5985
1100,Jawa Timur,1296
1101,Daerah Khusus Ibukota Jakarta,5985
1102,Jawa Timur,1296
1103,Jawa Barat,1771
1104,Jawa Timur,1296
1105,Jawa Timur,1296
1106,Daerah Khusus Ibukota Jakarta,5985
1107,Daerah Khusus Ibukota Jakarta,5985
1108,Daerah Khusus Ibukota Jakarta,5985
1109,Jawa Timur,1296
1110,Bali,214
1111,Jawa Timur,1296
1112,Daerah Khusus Ibukota Jakarta,5985
1113,Sumatera Utara,225
1114,Kalimantan Timur,159
1115,Jawa Barat,1771
1116,Daerah Khusus Ibukota Jakarta,5985
1117,Jawa Timur,1296
1118,Bali,214
1119,Jawa Tengah,548
1120,Jawa Timur,1296
1121,Jawa Barat,1771
1122,Aceh,21
1123,Daerah Khusus Ibukota Jakarta,5985
1124,Jawa Timur,1296
1125,Daerah Khusus Ibukota Jakarta,5985
1126,Daerah Khusus Ibukota Jakarta,5985
1127,Banten,1219
1128,Jawa Timur,1296
1129,Jawa Tengah,548
1130,Daerah Khusus Ibukota Jakarta,5985
1131,Banten,1219
1132,Jawa Timur,1296
1133,Jawa Barat,1771
1134,Daerah Khusus Ibukota Jakarta,5985
1135,Jawa Tengah,548
1136,Daerah Khusus Ibukota Jakarta,5985
1137,Jambi,37
1138,Daerah Khusus Ibukota Jakarta,5985
1139,Jawa Timur,1296
1140,Jambi,37
1141,Kalimantan Barat,54
1142,Jawa Timur,1296
1143,Jambi,37
1144,Daerah Khusus Ibukota Jakarta,5985
1145,Daerah Khusus Ibukota Jakarta,5985
1146,Kalimantan Selatan,72
1147,Jawa Timur,1296
1148,Daerah Khusus Ibukota Jakarta,5985
1149,Jawa Barat,1771
1150,Daerah Khusus Ibukota Jakarta,5985
1151,Daerah Khusus Ibukota Jakarta,5985
1152,Daerah Khusus Ibukota Jakarta,5985
1153,Daerah Khusus Ibukota Jakarta,5985
1154,Daerah Khusus Ibukota Jakarta,5985
1155,Daerah Khusus Ibukota Jakarta,5985
1156,Daerah Khusus Ibukota Jakarta,5985
1157,Daerah Istimewa Yogyakarta,216
1158,Daerah Khusus Ibukota Jakarta,5985
1159,Sulawesi Tenggara,20
1160,Daerah Khusus Ibukota Jakarta,5985
1161,Banten,1219
1162,Daerah Khusus Ibukota Jakarta,5985
1163,Daerah Khusus Ibukota Jakarta,5985
1164,Daerah Istimewa Yogyakarta,216
1165,Daerah Istimewa Yogyakarta,216
1166,Daerah Khusus Ibukota Jakarta,5985
1167,Daerah Khusus Ibukota Jakarta,5985
1168,Jawa Timur,1296
1169,Daerah Khusus Ibukota Jakarta,5985
1170,Jawa Timur,1296
1171,Daerah Khusus Ibukota Jakarta,5985
1172,Jawa Barat,1771
1173,Banten,1219
1174,Daerah Khusus Ibukota Jakarta,5985
1175,Kalimantan Barat,54
1176,Daerah Istimewa Yogyakarta,216
1177,Banten,1219
1178,Daerah Khusus Ibukota Jakarta,5985
1179,Jawa Barat,1771
1180,Banten,1219
1181,Jawa Timur,1296
1182,Jawa Timur,1296
1183,Kalimantan Timur,159
1184,Jawa Barat,1771
1185,Daerah Khusus Ibukota Jakarta,5985
1186,Daerah Khusus Ibukota Jakarta,5985
1187,Jawa Barat,1771
1188,Daerah Khusus Ibukota Jakarta,5985
1189,Jawa Barat,1771
1190,Daerah Khusus Ibukota Jakarta,5985
1191,Daerah Khusus Ibukota Jakarta,5985
1192,Jawa Timur,1296
1193,Daerah Khusus Ibukota Jakarta,5985
1194,Daerah Khusus Ibukota Jakarta,5985
1195,Jawa Tengah,548
1196,Daerah Khusus Ibukota Jakarta,5985
1197,Daerah Khusus Ibukota Jakarta,5985
1198,Daerah Khusus Ibukota Jakarta,5985
1199,Daerah Istimewa Yogyakarta,216
1200,Jawa Tengah,548
1201,Daerah Khusus Ibukota Jakarta,5985
1202,Jawa Tengah,548
1203,Jawa Barat,1771
1204,Daerah Khusus Ibukota Jakarta,5985
1205,Banten,1219
1206,Daerah Khusus Ibukota Jakarta,5985
1207,Daerah Khusus Ibukota Jakarta,5985
1208,Jawa Barat,1771
1209,Sumatera Selatan,120
1210,Daerah Khusus Ibukota Jakarta,5985
1211,Jawa Barat,1771
1212,Daerah Istimewa Yogyakarta,216
1213,Banten,1219
1214,Sumatera Utara,225
1215,Daerah Khusus Ibukota Jakarta,5985
1216,Sumatera Utara,225
1217,Jawa Timur,1296
1218,Sulawesi Utara,42
1219,Daerah Khusus Ibukota Jakarta,5985
1220,Daerah Khusus Ibukota Jakarta,5985
1221,Jawa Tengah,548
1222,Daerah Khusus Ibukota Jakarta,5985
1223,Sumatera Utara,225
1224,Daerah Khusus Ibukota Jakarta,5985
1225,Daerah Khusus Ibukota Jakarta,5985
1226,Daerah Khusus Ibukota Jakarta,5985
1227,Daerah Khusus Ibukota Jakarta,5985
1228,Daerah Khusus Ibukota Jakarta,5985
1229,Daerah Istimewa Yogyakarta,216
1230,Jawa Timur,1296
1231,Jawa Timur,1296
1232,Daerah Khusus Ibukota Jakarta,5985
1233,Kalimantan Timur,159
1234,Jawa Timur,1296
1235,Jawa Timur,1296
1236,Jawa Timur,1296
1237,Kepulauan Riau,126
1238,Daerah Khusus Ibukota Jakarta,5985
1239,Banten,1219
1240,Daerah Khusus Ibukota Jakarta,5985
1241,Daerah Khusus Ibukota Jakarta,5985
1242,Jawa Tengah,548
1243,Daerah Khusus Ibukota Jakarta,5985
1244,Daerah Khusus Ibukota Jakarta,5985
1245,Daerah Khusus Ibukota Jakarta,5985
1246,Daerah Khusus Ibukota Jakarta,5985
1247,Daerah Khusus Ibukota Jakarta,5985
1248,Banten,1219
1249,Jawa Timur,1296
1250,Daerah Khusus Ibukota Jakarta,5985
1251,Daerah Khusus Ibukota Jakarta,5985
1252,Kalimantan Selatan,72
1253,Jawa Timur,1296
1254,Jawa Barat,1771
1255,Daerah Khusus Ibukota Jakarta,5985
1256,Jawa Timur,1296
1257,Daerah Khusus Ibukota Jakarta,5985
1258,Sulawesi Tengah,40
1259,Sulawesi Tengah,40
1260,Sulawesi Tengah,40
1261,Daerah Khusus Ibukota Jakarta,5985
1262,Jawa Barat,1771
1263,Kepulauan Riau,126
1264,Daerah Istimewa Yogyakarta,216
1265,Daerah Khusus Ibukota Jakarta,5985
1266,Sumatera Selatan,120
1267,Kepulauan Riau,126
1268,Jawa Barat,1771
1269,Daerah Khusus Ibukota Jakarta,5985
1270,Banten,1219
1271,Daerah Khusus Ibukota Jakarta,5985
1272,Jawa Timur,1296
1273,Daerah Khusus Ibukota Jakarta,5985
1274,Daerah Khusus Ibukota Jakarta,5985
1275,Daerah Khusus Ibukota Jakarta,5985
1276,Sumatera Utara,225
1277,Jawa Barat,1771
1278,Jawa Barat,1771
1279,Banten,1219
1280,Daerah Khusus Ibukota Jakarta,5985
1281,Bali,214
1282,Daerah Khusus Ibukota Jakarta,5985
1283,Daerah Khusus Ibukota Jakarta,5985
1284,Daerah Khusus Ibukota Jakarta,5985
1285,Jawa Barat,1771
1286,Banten,1219
1287,Daerah Khusus Ibukota Jakarta,5985
1288,Daerah Khusus Ibukota Jakarta,5985
1289,Daerah Khusus Ibukota Jakarta,5985
1290,Jawa Barat,1771
1291,Daerah Khusus Ibukota Jakarta,5985
1292,Daerah Khusus Ibukota Jakarta,5985
1293,Kalimantan Barat,54
1294,Daerah Khusus Ibukota Jakarta,5985
1295,Daerah Khusus Ibukota Jakarta,5985
1296,Daerah Khusus Ibukota Jakarta,5985
1297,Sulawesi Selatan,121
1298,Jawa Timur,1296
1299,Sumatera Selatan,120
1300,Jambi,37
1301,Jawa Barat,1771
1302,Jawa Barat,1771
1303,Jawa Barat,1771
1304,Banten,1219
1305,Daerah Khusus Ibukota Jakarta,5985
1306,Jawa Timur,1296
1307,Daerah Khusus Ibukota Jakarta,5985
1308,Daerah Khusus Ibukota Jakarta,5985
1309,Banten,1219
1310,Jawa Timur,1296
1311,Jawa Barat,1771
1312,Jawa Barat,1771
1313,Jawa Timur,1296
1314,Jawa Barat,1771
1315,Daerah Khusus Ibukota Jakarta,5985
1316,Daerah Khusus Ibukota Jakarta,5985
1317,Jawa Timur,1296
1318,Daerah Khusus Ibukota Jakarta,5985
1319,Daerah Khusus Ibukota Jakarta,5985
1320,Jawa Timur,1296
1321,Daerah Khusus Ibukota Jakarta,5985
1322,Daerah Khusus Ibukota Jakarta,5985
1323,Daerah Khusus Ibukota Jakarta,5985
1324,Daerah Khusus Ibukota Jakarta,5985
1325,Daerah Khusus Ibukota Jakarta,5985
1326,Daerah Khusus Ibukota Jakarta,5985
1327,Jawa Barat,1771
1328,Jambi,37
1329,Sulawesi Selatan,121
1330,Daerah Khusus Ibukota Jakarta,5985
1331,Jawa Tengah,548
1332,Daerah Khusus Ibukota Jakarta,5985
1333,Daerah Khusus Ibukota Jakarta,5985
1334,Daerah Khusus Ibukota Jakarta,5985
1335,Jawa Barat,1771
1336,Banten,1219
1337,Daerah Khusus Ibukota Jakarta,5985
1338,Daerah Khusus Ibukota Jakarta,5985
1339,Jawa Barat,1771
1340,Daerah Istimewa Yogyakarta,216
1341,Jawa Barat,1771
1342,Daerah Khusus Ibukota Jakarta,5985
1343,Daerah Khusus Ibukota Jakarta,5985
1344,Daerah Khusus Ibukota Jakarta,5985
1345,Daerah Khusus Ibukota Jakarta,5985
1346,Daerah Khusus Ibukota Jakarta,5985
1347,Daerah Khusus Ibukota Jakarta,5985
1348,Daerah Khusus Ibukota Jakarta,5985
1349,Daerah Khusus Ibukota Jakarta,5985
1350,Daerah Khusus Ibukota Jakarta,5985
1351,Daerah Khusus Ibukota Jakarta,5985
1352,Daerah Khusus Ibukota Jakarta,5985
1353,Daerah Khusus Ibukota Jakarta,5985
1354,Daerah Khusus Ibukota Jakarta,5985
1355,Banten,1219
1356,Daerah Khusus Ibukota Jakarta,5985
1357,Daerah Khusus Ibukota Jakarta,5985
1358,Jawa Barat,1771
1359,Jawa Barat,1771
1360,Jawa Barat,1771
1361,Daerah Khusus Ibukota Jakarta,5985
1362,Jawa Barat,1771
1363,Daerah Khusus Ibukota Jakarta,5985
1364,Daerah Khusus Ibukota Jakarta,5985
1365,Jawa Barat,1771
1366,Jawa Barat,1771
1367,Daerah Khusus Ibukota Jakarta,5985
1368,Jawa Barat,1771
1369,Jawa Timur,1296
1370,Daerah Khusus Ibukota Jakarta,5985
1371,Sumatera Utara,225
1372,Daerah Khusus Ibukota Jakarta,5985
1373,Daerah Khusus Ibukota Jakarta,5985
1374,Jawa Barat,1771
1375,Jawa Barat,1771
1376,Daerah Khusus Ibukota Jakarta,5985
1377,Jawa Tengah,548
1378,Daerah Khusus Ibukota Jakarta,5985
1379,Daerah Khusus Ibukota Jakarta,5985
1380,Jawa Barat,1771
1381,Daerah Khusus Ibukota Jakarta,5985
1382,Daerah Khusus Ibukota Jakarta,5985
1383,Daerah Khusus Ibukota Jakarta,5985
1384,Daerah Khusus Ibukota Jakarta,5985
1385,Jawa Barat,1771
1386,Daerah Khusus Ibukota Jakarta,5985
1387,Banten,1219
1388,Daerah Khusus Ibukota Jakarta,5985
1389,Daerah Khusus Ibukota Jakarta,5985
1390,Daerah Khusus Ibukota Jakarta,5985
1391,Daerah Khusus Ibukota Jakarta,5985
1392,Daerah Khusus Ibukota Jakarta,5985
1393,Jawa Tengah,548
1394,Daerah Khusus Ibukota Jakarta,5985
1395,Daerah Khusus Ibukota Jakarta,5985
1396,Daerah Khusus Ibukota Jakarta,5985
1397,Kalimantan Selatan,72
1398,Banten,1219
1399,Daerah Khusus Ibukota Jakarta,5985
1400,Daerah Khusus Ibukota Jakarta,5985
1401,Daerah Khusus Ibukota Jakarta,5985
1402,Jawa Tengah,548
1403,Jawa Timur,1296
1404,Daerah Khusus Ibukota Jakarta,5985
1405,Daerah Khusus Ibukota Jakarta,5985
1406,Daerah Khusus Ibukota Jakarta,5985
1407,Daerah Khusus Ibukota Jakarta,5985
1408,Banten,1219
1409,Daerah Khusus Ibukota Jakarta,5985
1410,Jawa Timur,1296
1411,Jawa Timur,1296
1412,Riau,86
1413,Jawa Barat,1771
1414,Daerah Khusus Ibukota Jakarta,5985
1415,Daerah Khusus Ibukota Jakarta,5985
1416,Jawa Barat,1771
1417,Jawa Barat,1771
1418,Daerah Khusus Ibukota Jakarta,5985
1419,Daerah Khusus Ibukota Jakarta,5985
1420,Jawa Tengah,548
1421,Daerah Khusus Ibukota Jakarta,5985
1422,Jawa Barat,1771
1423,Banten,1219
1424,Daerah Khusus Ibukota Jakarta,5985
1425,Jawa Timur,1296
1426,Daerah Khusus Ibukota Jakarta,5985
1427,Banten,1219
1428,Banten,1219
1429,Daerah Khusus Ibukota Jakarta,5985
1430,Banten,1219
1431,Jawa Barat,1771
1432,Banten,1219
1433,Daerah Khusus Ibukota Jakarta,5985
1434,Jawa Tengah,548
1435,Jawa Timur,1296
1436,Daerah Khusus Ibukota Jakarta,5985
1437,Daerah Khusus Ibukota Jakarta,5985
1438,Papua,16
1439,Banten,1219
1440,Banten,1219
1441,Banten,1219
1442,Daerah Khusus Ibukota Jakarta,5985
1443,Daerah Khusus Ibukota Jakarta,5985
1444,Jawa Barat,1771
1445,Daerah Khusus Ibukota Jakarta,5985
1446,Bali,214
1447,Banten,1219
1448,Jawa Barat,1771
1449,Daerah Khusus Ibukota Jakarta,5985
1450,Jawa Barat,1771
1451,Banten,1219
1452,Lampung,43
1453,Daerah Khusus Ibukota Jakarta,5985
1454,Jawa Timur,1296
1455,Daerah Khusus Ibukota Jakarta,5985
1456,Daerah Khusus Ibukota Jakarta,5985
1457,Daerah Khusus Ibukota Jakarta,5985
1458,Daerah Khusus Ibukota Jakarta,5985
1459,Jawa Barat,1771
1460,Lampung,43
1461,Daerah Khusus Ibukota Jakarta,5985
1462,Daerah Khusus Ibukota Jakarta,5985
1463,Jawa Timur,1296
1464,Daerah Khusus Ibukota Jakarta,5985
1465,Banten,1219
1466,Banten,1219
1467,Papua Barat,12
1468,Daerah Khusus Ibukota Jakarta,5985
1469,Banten,1219
1470,Daerah Khusus Ibukota Jakarta,5985
1471,Daerah Khusus Ibukota Jakarta,5985
1472,Banten,1219
1473,Jawa Barat,1771
1474,Daerah Khusus Ibukota Jakarta,5985
1475,Daerah Khusus Ibukota Jakarta,5985
1476,Jawa Barat,1771
1477,Banten,1219
1478,Jawa Timur,1296
1479,Daerah Khusus Ibukota Jakarta,5985
1480,Banten,1219
1481,Jawa Barat,1771
1482,Banten,1219
1483,Jawa Barat,1771
1484,Daerah Khusus Ibukota Jakarta,5985
1485,Jawa Tengah,548
1486,Banten,1219
1487,Daerah Khusus Ibukota Jakarta,5985
1488,Jawa Barat,1771
1489,Daerah Khusus Ibukota Jakarta,5985
1490,Daerah Khusus Ibukota Jakarta,5985
1491,Sumatera Utara,225
1492,Daerah Istimewa Yogyakarta,216
1493,Daerah Khusus Ibukota Jakarta,5985
1494,Daerah Khusus Ibukota Jakarta,5985
1495,Jawa Timur,1296
1496,Daerah Khusus Ibukota Jakarta,5985
1497,Daerah Khusus Ibukota Jakarta,5985
1498,Banten,1219
1499,Jawa Timur,1296
1500,Daerah Khusus Ibukota Jakarta,5985
1501,Daerah Khusus Ibukota Jakarta,5985
1502,Daerah Istimewa Yogyakarta,216
1503,Jawa Timur,1296
1504,Daerah Khusus Ibukota Jakarta,5985
1505,Daerah Khusus Ibukota Jakarta,5985
1506,Daerah Khusus Ibukota Jakarta,5985
1507,Kepulauan Riau,126
1508,Jawa Barat,1771
1509,Daerah Khusus Ibukota Jakarta,5985
1510,Daerah Khusus Ibukota Jakarta,5985
1511,Jawa Barat,1771
1512,Daerah Khusus Ibukota Jakarta,5985
1513,Banten,1219
1514,Jawa Barat,1771
1515,Daerah Istimewa Yogyakarta,216
1516,Daerah Khusus Ibukota Jakarta,5985
1517,Daerah Khusus Ibukota Jakarta,5985
1518,Jawa Barat,1771
1519,Jawa Tengah,548
1520,Daerah Khusus Ibukota Jakarta,5985
1521,Jawa Tengah,548
1522,Jawa Tengah,548
1523,Banten,1219
1524,Daerah Khusus Ibukota Jakarta,5985
1525,Daerah Khusus Ibukota Jakarta,5985
1526,Kalimantan Tengah,45
1527,Daerah Khusus Ibukota Jakarta,5985
1528,Daerah Khusus Ibukota Jakarta,5985
1529,Daerah Khusus Ibukota Jakarta,5985
1530,Kepulauan Riau,126
1531,Daerah Istimewa Yogyakarta,216
